ADDRESS_ID,HOUSE_NUM,HOUSE_FRAC,ST_PRE_DIR,ST_NAME,ST_TYPE,APT_LOT,POST DIR,CITY,STATE,ZIP
3274,300,,,COWPER,ST,Unit 374,NW,WASHINGTON,DC,20007
3275,300,,,COWPER,ST,Unit 375,NW,WASHINGTON,DC,20007
3276,300,,,COWPER,ST,Unit 376,NW,WASHINGTON,DC,20007
3277,300,,,COWPER,ST,Unit 377,NW,WASHINGTON,DC,20007
3278,300,,,COWPER,ST,Unit 378,NW,WASHINGTON,DC,20007
3279,300,,,COWPER,ST,Unit 379,NW,WASHINGTON,DC,20007
3280,300,,,COWPER,ST,Unit 380,NW,WASHINGTON,DC,20007
3281,300,,,COWPER,ST,Unit 381,NW,WASHINGTON,DC,20007
3282,300,,,COWPER,ST,Unit 382,NW,WASHINGTON,DC,20007
3283,300,,,COWPER,ST,Unit 383,NW,WASHINGTON,DC,20007
3284,300,,,COWPER,ST,Unit 384,NW,WASHINGTON,DC,20007
3285,300,,,COWPER,ST,Unit 385,NW,WASHINGTON,DC,20007
3286,300,,,COWPER,ST,Unit 386,NW,WASHINGTON,DC,20007
3287,300,,,COWPER,ST,Unit 387,NW,WASHINGTON,DC,20007
3288,300,,,COWPER,ST,Unit 388,NW,WASHINGTON,DC,20007
3289,300,,,COWPER,ST,Unit 389,NW,WASHINGTON,DC,20007
3290,300,,,COWPER,ST,Unit 390,NW,WASHINGTON,DC,20007
3291,300,,,COWPER,ST,Unit 391,NW,WASHINGTON,DC,20007
3292,300,,,COWPER,ST,Unit 392,NW,WASHINGTON,DC,20007
3293,300,,,COWPER,ST,Unit 393,NW,WASHINGTON,DC,20007
3294,300,,,COWPER,ST,Unit 394,NW,WASHINGTON,DC,20007
3295,300,,,COWPER,ST,Unit 395,NW,WASHINGTON,DC,20007
3296,300,,,COWPER,ST,Unit 396,NW,WASHINGTON,DC,20007
3297,300,,,COWPER,ST,Unit 397,NW,WASHINGTON,DC,20007
3298,300,,,COWPER,ST,Unit 398,NW,WASHINGTON,DC,20007
3299,300,,,COWPER,ST,Unit 399,NW,WASHINGTON,DC,20007
3300,300,,,COWPER,ST,Unit 400,NW,WASHINGTON,DC,20007
3301,300,,,COWPER,ST,Unit 401,NW,WASHINGTON,DC,20007
3302,300,,,COWPER,ST,Unit 402,NW,WASHINGTON,DC,20007
3303,300,,,COWPER,ST,Unit 403,NW,WASHINGTON,DC,20007
3304,300,,,COWPER,ST,Unit 404,NW,WASHINGTON,DC,20007
3305,300,,,COWPER,ST,Unit 405,NW,WASHINGTON,DC,20007
3306,300,,,COWPER,ST,Unit 406,NW,WASHINGTON,DC,20007
3307,300,,,COWPER,ST,Unit 407,NW,WASHINGTON,DC,20007
3308,300,,,COWPER,ST,Unit 408,NW,WASHINGTON,DC,20007
3309,300,,,COWPER,ST,Unit 409,NW,WASHINGTON,DC,20007
3310,300,,,COWPER,ST,Unit 410,NW,WASHINGTON,DC,20007
3311,300,,,COWPER,ST,Unit 411,NW,WASHINGTON,DC,20007
3312,300,,,COWPER,ST,Unit 412,NW,WASHINGTON,DC,20007
3313,300,,,COWPER,ST,Unit 413,NW,WASHINGTON,DC,20007
3314,300,,,COWPER,ST,Unit 414,NW,WASHINGTON,DC,20007
3315,300,,,COWPER,ST,Unit 415,NW,WASHINGTON,DC,20007
3316,300,,,COWPER,ST,Unit 416,NW,WASHINGTON,DC,20007
3317,300,,,COWPER,ST,Unit 417,NW,WASHINGTON,DC,20007
3318,300,,,COWPER,ST,Unit 418,NW,WASHINGTON,DC,20007
3319,300,,,COWPER,ST,Unit 419,NW,WASHINGTON,DC,20007
3320,300,,,COWPER,ST,Unit 420,NW,WASHINGTON,DC,20007
3321,300,,,COWPER,ST,Unit 421,NW,WASHINGTON,DC,20007
3322,300,,,COWPER,ST,Unit 422,NW,WASHINGTON,DC,20007
3323,300,,,COWPER,ST,Unit 423,NW,WASHINGTON,DC,20007
3324,300,,,COWPER,ST,Unit 424,NW,WASHINGTON,DC,20007
3325,300,,,COWPER,ST,Unit 425,NW,WASHINGTON,DC,20007
3326,300,,,COWPER,ST,Unit 426,NW,WASHINGTON,DC,20007
3327,300,,,COWPER,ST,Unit 427,NW,WASHINGTON,DC,20007
3328,300,,,COWPER,ST,Unit 428,NW,WASHINGTON,DC,20007
3329,300,,,COWPER,ST,Unit 429,NW,WASHINGTON,DC,20007
3330,300,,,COWPER,ST,Unit 430,NW,WASHINGTON,DC,20007
3331,300,,,COWPER,ST,Unit 431,NW,WASHINGTON,DC,20007
3332,300,,,COWPER,ST,Unit 432,NW,WASHINGTON,DC,20007
3333,300,,,COWPER,ST,Unit 433,NW,WASHINGTON,DC,20007
3334,300,,,COWPER,ST,Unit 434,NW,WASHINGTON,DC,20007
3335,300,,,COWPER,ST,Unit 435,NW,WASHINGTON,DC,20007
3336,300,,,COWPER,ST,Unit 436,NW,WASHINGTON,DC,20007
3337,300,,,COWPER,ST,Unit 437,NW,WASHINGTON,DC,20007
3338,300,,,COWPER,ST,Unit 438,NW,WASHINGTON,DC,20007
3339,300,,,COWPER,ST,Unit 439,NW,WASHINGTON,DC,20007
3340,300,,,COWPER,ST,Unit 440,NW,WASHINGTON,DC,20007
3341,300,,,COWPER,ST,Unit 441,NW,WASHINGTON,DC,20007
3342,300,,,COWPER,ST,Unit 442,NW,WASHINGTON,DC,20007
3343,300,,,COWPER,ST,Unit 443,NW,WASHINGTON,DC,20007
3344,300,,,COWPER,ST,Unit 444,NW,WASHINGTON,DC,20007
3345,300,,,COWPER,ST,Unit 445,NW,WASHINGTON,DC,20007
3346,300,,,COWPER,ST,Unit 446,NW,WASHINGTON,DC,20007
3347,300,,,COWPER,ST,Unit 447,NW,WASHINGTON,DC,20007
3348,300,,,COWPER,ST,Unit 448,NW,WASHINGTON,DC,20007
3349,300,,,COWPER,ST,Unit 449,NW,WASHINGTON,DC,20007
3350,300,,,COWPER,ST,Unit 450,NW,WASHINGTON,DC,20007
3351,300,,,COWPER,ST,Unit 451,NW,WASHINGTON,DC,20007
3352,300,,,COWPER,ST,Unit 452,NW,WASHINGTON,DC,20007
3353,300,,,COWPER,ST,Unit 453,NW,WASHINGTON,DC,20007
3354,300,,,COWPER,ST,Unit 454,NW,WASHINGTON,DC,20007
3355,300,,,COWPER,ST,Unit 455,NW,WASHINGTON,DC,20007
3356,300,,,COWPER,ST,Unit 456,NW,WASHINGTON,DC,20007
3357,300,,,COWPER,ST,Unit 457,NW,WASHINGTON,DC,20007
3358,300,,,COWPER,ST,Unit 458,NW,WASHINGTON,DC,20007
3359,300,,,COWPER,ST,Unit 459,NW,WASHINGTON,DC,20007
3360,300,,,COWPER,ST,Unit 460,NW,WASHINGTON,DC,20007
3361,300,,,COWPER,ST,Unit 461,NW,WASHINGTON,DC,20007
3362,300,,,COWPER,ST,Unit 462,NW,WASHINGTON,DC,20007
3363,300,,,COWPER,ST,Unit 463,NW,WASHINGTON,DC,20007
3364,300,,,COWPER,ST,Unit 464,NW,WASHINGTON,DC,20007
3365,300,,,COWPER,ST,Unit 465,NW,WASHINGTON,DC,20007
3366,300,,,COWPER,ST,Unit 466,NW,WASHINGTON,DC,20007
3367,300,,,COWPER,ST,Unit 467,NW,WASHINGTON,DC,20007
3368,300,,,COWPER,ST,Unit 468,NW,WASHINGTON,DC,20007
3369,300,,,COWPER,ST,Unit 469,NW,WASHINGTON,DC,20007
3370,300,,,COWPER,ST,Unit 470,NW,WASHINGTON,DC,20007
3371,300,,,COWPER,ST,Unit 471,NW,WASHINGTON,DC,20007
3372,300,,,COWPER,ST,Unit 472,NW,WASHINGTON,DC,20007
3373,300,,,COWPER,ST,Unit 473,NW,WASHINGTON,DC,20007
3374,300,,,COWPER,ST,Unit 474,NW,WASHINGTON,DC,20007
3375,300,,,COWPER,ST,Unit 475,NW,WASHINGTON,DC,20007
3376,300,,,COWPER,ST,Unit 476,NW,WASHINGTON,DC,20007
3377,300,,,COWPER,ST,Unit 477,NW,WASHINGTON,DC,20007
3378,300,,,COWPER,ST,Unit 478,NW,WASHINGTON,DC,20007
3379,300,,,COWPER,ST,Unit 479,NW,WASHINGTON,DC,20007
3380,300,,,COWPER,ST,Unit 480,NW,WASHINGTON,DC,20007
3381,300,,,COWPER,ST,Unit 481,NW,WASHINGTON,DC,20007
3382,300,,,COWPER,ST,Unit 482,NW,WASHINGTON,DC,20007
3383,300,,,COWPER,ST,Unit 483,NW,WASHINGTON,DC,20007
3384,300,,,COWPER,ST,Unit 484,NW,WASHINGTON,DC,20007
3385,300,,,COWPER,ST,Unit 485,NW,WASHINGTON,DC,20007
3386,300,,,COWPER,ST,Unit 486,NW,WASHINGTON,DC,20007
3387,300,,,COWPER,ST,Unit 487,NW,WASHINGTON,DC,20007
3388,300,,,COWPER,ST,Unit 488,NW,WASHINGTON,DC,20007
3389,300,,,COWPER,ST,Unit 489,NW,WASHINGTON,DC,20007
3390,300,,,COWPER,ST,Unit 490,NW,WASHINGTON,DC,20007
3391,300,,,COWPER,ST,Unit 491,NW,WASHINGTON,DC,20007
3392,300,,,COWPER,ST,Unit 492,NW,WASHINGTON,DC,20007
3393,300,,,COWPER,ST,Unit 493,NW,WASHINGTON,DC,20007
3394,300,,,COWPER,ST,Unit 494,NW,WASHINGTON,DC,20007
3395,300,,,COWPER,ST,Unit 495,NW,WASHINGTON,DC,20007
3396,300,,,COWPER,ST,Unit 496,NW,WASHINGTON,DC,20007
3397,300,,,COWPER,ST,Unit 497,NW,WASHINGTON,DC,20007
3398,300,,,COWPER,ST,Unit 498,NW,WASHINGTON,DC,20007
3399,300,,,COWPER,ST,Unit 499,NW,WASHINGTON,DC,20007
4000,400,,,BYRON,ST,Unit 100,NW,WASHINGTON,DC,20015
4001,400,,,BYRON,ST,Unit 101,NW,WASHINGTON,DC,20015
4002,400,,,BYRON,ST,Unit 102,NW,WASHINGTON,DC,20015
4003,400,,,BYRON,ST,Unit 103,NW,WASHINGTON,DC,20015
4004,400,,,BYRON,ST,Unit 104,NW,WASHINGTON,DC,20015
4005,400,,,BYRON,ST,Unit 105,NW,WASHINGTON,DC,20015
4006,400,,,BYRON,ST,Unit 106,NW,WASHINGTON,DC,20015
4007,400,,,BYRON,ST,Unit 107,NW,WASHINGTON,DC,20015
4008,400,,,BYRON,ST,Unit 108,NW,WASHINGTON,DC,20015
4009,400,,,BYRON,ST,Unit 109,NW,WASHINGTON,DC,20015
4010,400,,,BYRON,ST,Unit 110,NW,WASHINGTON,DC,20015
4011,400,,,BYRON,ST,Unit 111,NW,WASHINGTON,DC,20015
4012,400,,,BYRON,ST,Unit 112,NW,WASHINGTON,DC,20015
4013,400,,,BYRON,ST,Unit 113,NW,WASHINGTON,DC,20015
4014,400,,,BYRON,ST,Unit 114,NW,WASHINGTON,DC,20015
4015,400,,,BYRON,ST,Unit 115,NW,WASHINGTON,DC,20015
4016,400,,,BYRON,ST,Unit 116,NW,WASHINGTON,DC,20015
4017,400,,,BYRON,ST,Unit 117,NW,WASHINGTON,DC,20015
4018,400,,,BYRON,ST,Unit 118,NW,WASHINGTON,DC,20015
4019,400,,,BYRON,ST,Unit 119,NW,WASHINGTON,DC,20015
4020,400,,,BYRON,ST,Unit 120,NW,WASHINGTON,DC,20015
4021,400,,,BYRON,ST,Unit 121,NW,WASHINGTON,DC,20015
4022,400,,,BYRON,ST,Unit 122,NW,WASHINGTON,DC,20015
4023,400,,,BYRON,ST,Unit 123,NW,WASHINGTON,DC,20015
4024,400,,,BYRON,ST,Unit 124,NW,WASHINGTON,DC,20015
4025,400,,,BYRON,ST,Unit 125,NW,WASHINGTON,DC,20015
4026,400,,,BYRON,ST,Unit 126,NW,WASHINGTON,DC,20015
4027,400,,,BYRON,ST,Unit 127,NW,WASHINGTON,DC,20015
4028,400,,,BYRON,ST,Unit 128,NW,WASHINGTON,DC,20015
4029,400,,,BYRON,ST,Unit 129,NW,WASHINGTON,DC,20015
4030,400,,,BYRON,ST,Unit 130,NW,WASHINGTON,DC,20015
4031,400,,,BYRON,ST,Unit 131,NW,WASHINGTON,DC,20015
4032,400,,,BYRON,ST,Unit 132,NW,WASHINGTON,DC,20015
4033,400,,,BYRON,ST,Unit 133,NW,WASHINGTON,DC,20015
4034,400,,,BYRON,ST,Unit 134,NW,WASHINGTON,DC,20015
4035,400,,,BYRON,ST,Unit 135,NW,WASHINGTON,DC,20015
4036,400,,,BYRON,ST,Unit 136,NW,WASHINGTON,DC,20015
4037,400,,,BYRON,ST,Unit 137,NW,WASHINGTON,DC,20015
4038,400,,,BYRON,ST,Unit 138,NW,WASHINGTON,DC,20015
4039,400,,,BYRON,ST,Unit 139,NW,WASHINGTON,DC,20015
4040,400,,,BYRON,ST,Unit 140,NW,WASHINGTON,DC,20015
4041,400,,,BYRON,ST,Unit 141,NW,WASHINGTON,DC,20015
4042,400,,,BYRON,ST,Unit 142,NW,WASHINGTON,DC,20015
4043,400,,,BYRON,ST,Unit 143,NW,WASHINGTON,DC,20015
4044,400,,,BYRON,ST,Unit 144,NW,WASHINGTON,DC,20015
4045,400,,,BYRON,ST,Unit 145,NW,WASHINGTON,DC,20015
4046,400,,,BYRON,ST,Unit 146,NW,WASHINGTON,DC,20015
4047,400,,,BYRON,ST,Unit 147,NW,WASHINGTON,DC,20015
4048,400,,,BYRON,ST,Unit 148,NW,WASHINGTON,DC,20015
4049,400,,,BYRON,ST,Unit 149,NW,WASHINGTON,DC,20015
4050,400,,,BYRON,ST,Unit 150,NW,WASHINGTON,DC,20015
4051,400,,,BYRON,ST,Unit 151,NW,WASHINGTON,DC,20015
4052,400,,,BYRON,ST,Unit 152,NW,WASHINGTON,DC,20015
4053,400,,,BYRON,ST,Unit 153,NW,WASHINGTON,DC,20015
4054,400,,,BYRON,ST,Unit 154,NW,WASHINGTON,DC,20015
4055,400,,,BYRON,ST,Unit 155,NW,WASHINGTON,DC,20015
4056,400,,,BYRON,ST,Unit 156,NW,WASHINGTON,DC,20015
4057,400,,,BYRON,ST,Unit 157,NW,WASHINGTON,DC,20015
4058,400,,,BYRON,ST,Unit 158,NW,WASHINGTON,DC,20015
4059,400,,,BYRON,ST,Unit 159,NW,WASHINGTON,DC,20015
4060,400,,,BYRON,ST,Unit 160,NW,WASHINGTON,DC,20015
4061,400,,,BYRON,ST,Unit 161,NW,WASHINGTON,DC,20015
4062,400,,,BYRON,ST,Unit 162,NW,WASHINGTON,DC,20015
4063,400,,,BYRON,ST,Unit 163,NW,WASHINGTON,DC,20015
4064,400,,,BYRON,ST,Unit 164,NW,WASHINGTON,DC,20015
4065,400,,,BYRON,ST,Unit 165,NW,WASHINGTON,DC,20015
4066,400,,,BYRON,ST,Unit 166,NW,WASHINGTON,DC,20015
4067,400,,,BYRON,ST,Unit 167,NW,WASHINGTON,DC,20015
4068,400,,,BYRON,ST,Unit 168,NW,WASHINGTON,DC,20015
4069,400,,,BYRON,ST,Unit 169,NW,WASHINGTON,DC,20015
4070,400,,,BYRON,ST,Unit 170,NW,WASHINGTON,DC,20015
4071,400,,,BYRON,ST,Unit 171,NW,WASHINGTON,DC,20015
4072,400,,,BYRON,ST,Unit 172,NW,WASHINGTON,DC,20015
4073,400,,,BYRON,ST,Unit 173,NW,WASHINGTON,DC,20015
4074,400,,,BYRON,ST,Unit 174,NW,WASHINGTON,DC,20015
4075,400,,,BYRON,ST,Unit 175,NW,WASHINGTON,DC,20015
4076,400,,,BYRON,ST,Unit 176,NW,WASHINGTON,DC,20015
4077,400,,,BYRON,ST,Unit 177,NW,WASHINGTON,DC,20015
4078,400,,,BYRON,ST,Unit 178,NW,WASHINGTON,DC,20015
4079,400,,,BYRON,ST,Unit 179,NW,WASHINGTON,DC,20015
4080,400,,,BYRON,ST,Unit 180,NW,WASHINGTON,DC,20015
4081,400,,,BYRON,ST,Unit 181,NW,WASHINGTON,DC,20015
4082,400,,,BYRON,ST,Unit 182,NW,WASHINGTON,DC,20015
4083,400,,,BYRON,ST,Unit 183,NW,WASHINGTON,DC,20015
4084,400,,,BYRON,ST,Unit 184,NW,WASHINGTON,DC,20015
4085,400,,,BYRON,ST,Unit 185,NW,WASHINGTON,DC,20015
4086,400,,,BYRON,ST,Unit 186,NW,WASHINGTON,DC,20015
4087,400,,,BYRON,ST,Unit 187,NW,WASHINGTON,DC,20015
4088,400,,,BYRON,ST,Unit 188,NW,WASHINGTON,DC,20015
4089,400,,,BYRON,ST,Unit 189,NW,WASHINGTON,DC,20015
4090,400,,,BYRON,ST,Unit 190,NW,WASHINGTON,DC,20015
4091,400,,,BYRON,ST,Unit 191,NW,WASHINGTON,DC,20015
4092,400,,,BYRON,ST,Unit 192,NW,WASHINGTON,DC,20015
4093,400,,,BYRON,ST,Unit 193,NW,WASHINGTON,DC,20015
4094,400,,,BYRON,ST,Unit 194,NW,WASHINGTON,DC,20015
4095,400,,,BYRON,ST,Unit 195,NW,WASHINGTON,DC,20015
4096,400,,,BYRON,ST,Unit 196,NW,WASHINGTON,DC,20015
4097,400,,,BYRON,ST,Unit 197,NW,WASHINGTON,DC,20015
4098,400,,,BYRON,ST,Unit 198,NW,WASHINGTON,DC,20015
4099,400,,,BYRON,ST,Unit 199,NW,WASHINGTON,DC,20015
4100,400,,,BYRON,ST,Unit 200,NW,WASHINGTON,DC,20015
4101,400,,,BYRON,ST,Unit 201,NW,WASHINGTON,DC,20015
4102,400,,,BYRON,ST,Unit 202,NW,WASHINGTON,DC,20015
4103,400,,,BYRON,ST,Unit 203,NW,WASHINGTON,DC,20015
4104,400,,,BYRON,ST,Unit 204,NW,WASHINGTON,DC,20015
4105,400,,,BYRON,ST,Unit 205,NW,WASHINGTON,DC,20015
4106,400,,,BYRON,ST,Unit 206,NW,WASHINGTON,DC,20015
4107,400,,,BYRON,ST,Unit 207,NW,WASHINGTON,DC,20015
4108,400,,,BYRON,ST,Unit 208,NW,WASHINGTON,DC,20015
4109,400,,,BYRON,ST,Unit 209,NW,WASHINGTON,DC,20015
4110,400,,,BYRON,ST,Unit 210,NW,WASHINGTON,DC,20015
4111,400,,,BYRON,ST,Unit 211,NW,WASHINGTON,DC,20015
4112,400,,,BYRON,ST,Unit 212,NW,WASHINGTON,DC,20015
4113,400,,,BYRON,ST,Unit 213,NW,WASHINGTON,DC,20015
4114,400,,,BYRON,ST,Unit 214,NW,WASHINGTON,DC,20015
4115,400,,,BYRON,ST,Unit 215,NW,WASHINGTON,DC,20015
4116,400,,,BYRON,ST,Unit 216,NW,WASHINGTON,DC,20015
4117,400,,,BYRON,ST,Unit 217,NW,WASHINGTON,DC,20015
4118,400,,,BYRON,ST,Unit 218,NW,WASHINGTON,DC,20015
4119,400,,,BYRON,ST,Unit 219,NW,WASHINGTON,DC,20015
4120,400,,,BYRON,ST,Unit 220,NW,WASHINGTON,DC,20015
4121,400,,,BYRON,ST,Unit 221,NW,WASHINGTON,DC,20015
4122,400,,,BYRON,ST,Unit 222,NW,WASHINGTON,DC,20015
4123,400,,,BYRON,ST,Unit 223,NW,WASHINGTON,DC,20015
4124,400,,,BYRON,ST,Unit 224,NW,WASHINGTON,DC,20015
4125,400,,,BYRON,ST,Unit 225,NW,WASHINGTON,DC,20015
4126,400,,,BYRON,ST,Unit 226,NW,WASHINGTON,DC,20015
4127,400,,,BYRON,ST,Unit 227,NW,WASHINGTON,DC,20015
4128,400,,,BYRON,ST,Unit 228,NW,WASHINGTON,DC,20015
4129,400,,,BYRON,ST,Unit 229,NW,WASHINGTON,DC,20015
4130,400,,,BYRON,ST,Unit 230,NW,WASHINGTON,DC,20015
4131,400,,,BYRON,ST,Unit 231,NW,WASHINGTON,DC,20015
4132,400,,,BYRON,ST,Unit 232,NW,WASHINGTON,DC,20015
4133,400,,,BYRON,ST,Unit 233,NW,WASHINGTON,DC,20015
4134,400,,,BYRON,ST,Unit 234,NW,WASHINGTON,DC,20015
4135,400,,,BYRON,ST,Unit 235,NW,WASHINGTON,DC,20015
4136,400,,,BYRON,ST,Unit 236,NW,WASHINGTON,DC,20015
4137,400,,,BYRON,ST,Unit 237,NW,WASHINGTON,DC,20015
4138,400,,,BYRON,ST,Unit 238,NW,WASHINGTON,DC,20015
4139,400,,,BYRON,ST,Unit 239,NW,WASHINGTON,DC,20015
4140,400,,,BYRON,ST,Unit 240,NW,WASHINGTON,DC,20015
4141,400,,,BYRON,ST,Unit 241,NW,WASHINGTON,DC,20015
4142,400,,,BYRON,ST,Unit 242,NW,WASHINGTON,DC,20015
4143,400,,,BYRON,ST,Unit 243,NW,WASHINGTON,DC,20015
4144,400,,,BYRON,ST,Unit 244,NW,WASHINGTON,DC,20015
4145,400,,,BYRON,ST,Unit 245,NW,WASHINGTON,DC,20015
4146,400,,,BYRON,ST,Unit 246,NW,WASHINGTON,DC,20015
4147,400,,,BYRON,ST,Unit 247,NW,WASHINGTON,DC,20015
4148,400,,,BYRON,ST,Unit 248,NW,WASHINGTON,DC,20015
4149,400,,,BYRON,ST,Unit 249,NW,WASHINGTON,DC,20015
4150,400,,,BYRON,ST,Unit 250,NW,WASHINGTON,DC,20015
4151,400,,,BYRON,ST,Unit 251,NW,WASHINGTON,DC,20015
4152,400,,,BYRON,ST,Unit 252,NW,WASHINGTON,DC,20015
4153,400,,,BYRON,ST,Unit 253,NW,WASHINGTON,DC,20015
4154,400,,,BYRON,ST,Unit 254,NW,WASHINGTON,DC,20015
4155,400,,,BYRON,ST,Unit 255,NW,WASHINGTON,DC,20015
4156,400,,,BYRON,ST,Unit 256,NW,WASHINGTON,DC,20015
4157,400,,,BYRON,ST,Unit 257,NW,WASHINGTON,DC,20015
4158,400,,,BYRON,ST,Unit 258,NW,WASHINGTON,DC,20015
4159,400,,,BYRON,ST,Unit 259,NW,WASHINGTON,DC,20015
4160,400,,,BYRON,ST,Unit 260,NW,WASHINGTON,DC,20015
4161,400,,,BYRON,ST,Unit 261,NW,WASHINGTON,DC,20015
4162,400,,,BYRON,ST,Unit 262,NW,WASHINGTON,DC,20015
4163,400,,,BYRON,ST,Unit 263,NW,WASHINGTON,DC,20015
4164,400,,,BYRON,ST,Unit 264,NW,WASHINGTON,DC,20015
4165,400,,,BYRON,ST,Unit 265,NW,WASHINGTON,DC,20015
4166,400,,,BYRON,ST,Unit 266,NW,WASHINGTON,DC,20015
4167,400,,,BYRON,ST,Unit 267,NW,WASHINGTON,DC,20015
4168,400,,,BYRON,ST,Unit 268,NW,WASHINGTON,DC,20015
4169,400,,,BYRON,ST,Unit 269,NW,WASHINGTON,DC,20015
4170,400,,,BYRON,ST,Unit 270,NW,WASHINGTON,DC,20015
4171,400,,,BYRON,ST,Unit 271,NW,WASHINGTON,DC,20015
4172,400,,,BYRON,ST,Unit 272,NW,WASHINGTON,DC,20015
4173,400,,,BYRON,ST,Unit 273,NW,WASHINGTON,DC,20015
4174,400,,,BYRON,ST,Unit 274,NW,WASHINGTON,DC,20015
4175,400,,,BYRON,ST,Unit 275,NW,WASHINGTON,DC,20015
4176,400,,,BYRON,ST,Unit 276,NW,WASHINGTON,DC,20015
4177,400,,,BYRON,ST,Unit 277,NW,WASHINGTON,DC,20015
4178,400,,,BYRON,ST,Unit 278,NW,WASHINGTON,DC,20015
4179,400,,,BYRON,ST,Unit 279,NW,WASHINGTON,DC,20015
4180,400,,,BYRON,ST,Unit 280,NW,WASHINGTON,DC,20015
4181,400,,,BYRON,ST,Unit 281,NW,WASHINGTON,DC,20015
4182,400,,,BYRON,ST,Unit 282,NW,WASHINGTON,DC,20015
4183,400,,,BYRON,ST,Unit 283,NW,WASHINGTON,DC,20015
4184,400,,,BYRON,ST,Unit 284,NW,WASHINGTON,DC,20015
4185,400,,,BYRON,ST,Unit 285,NW,WASHINGTON,DC,20015
4186,400,,,BYRON,ST,Unit 286,NW,WASHINGTON,DC,20015
4187,400,,,BYRON,ST,Unit 287,NW,WASHINGTON,DC,20015
4188,400,,,BYRON,ST,Unit 288,NW,WASHINGTON,DC,20015
4189,400,,,BYRON,ST,Unit 289,NW,WASHINGTON,DC,20015
4190,400,,,BYRON,ST,Unit 290,NW,WASHINGTON,DC,20015
4191,400,,,BYRON,ST,Unit 291,NW,WASHINGTON,DC,20015
4192,400,,,BYRON,ST,Unit 292,NW,WASHINGTON,DC,20015
4193,400,,,BYRON,ST,Unit 293,NW,WASHINGTON,DC,20015
4194,400,,,BYRON,ST,Unit 294,NW,WASHINGTON,DC,20015
4195,400,,,BYRON,ST,Unit 295,NW,WASHINGTON,DC,20015
4196,400,,,BYRON,ST,Unit 296,NW,WASHINGTON,DC,20015
4197,400,,,BYRON,ST,Unit 297,NW,WASHINGTON,DC,20015
4198,400,,,BYRON,ST,Unit 298,NW,WASHINGTON,DC,20015
4199,400,,,BYRON,ST,Unit 299,NW,WASHINGTON,DC,20015
4200,400,,,BYRON,ST,Unit 300,NW,WASHINGTON,DC,20015
4201,400,,,BYRON,ST,Unit 301,NW,WASHINGTON,DC,20015
4202,400,,,BYRON,ST,Unit 302,NW,WASHINGTON,DC,20015
4203,400,,,BYRON,ST,Unit 303,NW,WASHINGTON,DC,20015
4204,400,,,BYRON,ST,Unit 304,NW,WASHINGTON,DC,20015
4205,400,,,BYRON,ST,Unit 305,NW,WASHINGTON,DC,20015
4206,400,,,BYRON,ST,Unit 306,NW,WASHINGTON,DC,20015
4207,400,,,BYRON,ST,Unit 307,NW,WASHINGTON,DC,20015
4208,400,,,BYRON,ST,Unit 308,NW,WASHINGTON,DC,20015
4209,400,,,BYRON,ST,Unit 309,NW,WASHINGTON,DC,20015
4210,400,,,BYRON,ST,Unit 310,NW,WASHINGTON,DC,20015
4211,400,,,BYRON,ST,Unit 311,NW,WASHINGTON,DC,20015
4212,400,,,BYRON,ST,Unit 312,NW,WASHINGTON,DC,20015
4213,400,,,BYRON,ST,Unit 313,NW,WASHINGTON,DC,20015
4214,400,,,BYRON,ST,Unit 314,NW,WASHINGTON,DC,20015
4215,400,,,BYRON,ST,Unit 315,NW,WASHINGTON,DC,20015
4216,400,,,BYRON,ST,Unit 316,NW,WASHINGTON,DC,20015
4217,400,,,BYRON,ST,Unit 317,NW,WASHINGTON,DC,20015
4218,400,,,BYRON,ST,Unit 318,NW,WASHINGTON,DC,20015
4219,400,,,BYRON,ST,Unit 319,NW,WASHINGTON,DC,20015
4220,400,,,BYRON,ST,Unit 320,NW,WASHINGTON,DC,20015
4221,400,,,BYRON,ST,Unit 321,NW,WASHINGTON,DC,20015
4222,400,,,BYRON,ST,Unit 322,NW,WASHINGTON,DC,20015
4223,400,,,BYRON,ST,Unit 323,NW,WASHINGTON,DC,20015
4224,400,,,BYRON,ST,Unit 324,NW,WASHINGTON,DC,20015
4225,400,,,BYRON,ST,Unit 325,NW,WASHINGTON,DC,20015
4226,400,,,BYRON,ST,Unit 326,NW,WASHINGTON,DC,20015
4227,400,,,BYRON,ST,Unit 327,NW,WASHINGTON,DC,20015
4228,400,,,BYRON,ST,Unit 328,NW,WASHINGTON,DC,20015
4229,400,,,BYRON,ST,Unit 329,NW,WASHINGTON,DC,20015
4230,400,,,BYRON,ST,Unit 330,NW,WASHINGTON,DC,20015
4231,400,,,BYRON,ST,Unit 331,NW,WASHINGTON,DC,20015
4232,400,,,BYRON,ST,Unit 332,NW,WASHINGTON,DC,20015
4233,400,,,BYRON,ST,Unit 333,NW,WASHINGTON,DC,20015
4234,400,,,BYRON,ST,Unit 334,NW,WASHINGTON,DC,20015
4235,400,,,BYRON,ST,Unit 335,NW,WASHINGTON,DC,20015
4236,400,,,BYRON,ST,Unit 336,NW,WASHINGTON,DC,20015
4237,400,,,BYRON,ST,Unit 337,NW,WASHINGTON,DC,20015
4238,400,,,BYRON,ST,Unit 338,NW,WASHINGTON,DC,20015
4239,400,,,BYRON,ST,Unit 339,NW,WASHINGTON,DC,20015
